"Input number 3064033 with intial rewrite term cabbbabbaaaaaabbbaaaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 4304  Number of array doubles: 1"
Term	Number
cbaaaaaaaebbbabaabaaaaaabd	37778561
cbaaaaaaeabbbabaabaaaaaabd	37778561
cbaaaaaeaabbbabaabaaaaaabd	37778561
cbaaaaeaaabbbabaabaaaaaabd	37778561
cbaaaeaaaabbbabaabaaaaaabd	37778561
cbaaeaaaaabbbabaabaaaaaabd	37778561
cbaeaaaaaabbbabaabaaaaaabd	37778561
cbeaaaaaaabbbabaabaaaaaabd	37778561
cfbaaaaaaabbbabaabaaaaaabd	37778561
caabaaaaaaabbbabaabaaaaaabd	37778561
caabaaaaaaabbbabaabaaaaebd	28333921
caabaaaaaaabbbabaabaaaeabd	28333921
caabaaaaaaabbbabaabaaeaabd	28333921
