"Input number 1117065 with intial rewrite term caaabaaaababbbaaabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 3610  Number of array doubles: 1"
Term	Number
caaabbaaaaabbabbabbaaabbaabebd	440738455
caaabbaaaaabbabbabbaaabbaafbbd	440738455
caaabbaaaaabbabbabbaaabbaebbbd	440738455
caaabbaaaaabbabbabbaaabbeabbbd	440738455
caaabbaaaaabbabbabbaaabfbabbbd	440738455
caaabbaaaaabbabbabbaaagababbbd	440738455
caaabbaaaaabbabbabbaafaababbbd	440738455
caaabbaaaaabbabbabbaebaababbbd	440738455
caaabbaaaaabbabbabbeabaababbbd	440738455
caaabbaaaaabbabbabfbabaababbbd	440738455
caaabbaaaaabbabbagababaababbbd	440738455
caaabbaaaaabbabbfaababaababbbd	440738455
caaabbaaaaabbabgaaababaababbbd	440738455
caaabbaaaaabbagbaaababaababbbd	440738455
caaabbaaaaabbfabaaababaababbbd	440738455
caaabbaaaaabgaabaaababaababbbd	440738455
caaabbaaaaagbaabaaababaababbbd	440738455
caaabbaaaafabaabaaababaababbbd	440738455
caaabbaaaebabaabaaababaababbbd	440738455
caaabbaaeababaabaaababaababbbd	440738455
caaabbaeaababaabaaababaababbbd	440738455
caaabbeaaababaabaaababaababbbd	440738455
caaabfbaaababaabaaababaababbbd	440738455
caaagabaaababaabaaababaababbbd	440738455
caafaabaaababaabaaababaababbbd	440738455
caebaabaaababaabaaababaababbbd	440738455
ceabaabaaababaabaaababaababbbd	440738455
