"Input number 230631 with intial rewrite term cbbaaaabaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2468  Number of array doubles: 1"
Term	Number
cbabbabbbababaabbbfbbd	2699227
cbabbabbbababaabbgabbd	2699227
cbabbabbbababaabgbabbd	2699227
cbabbabbbababaagbbabbd	2699227
cbabbabbbababafabbabbd	2699227
cbabbabbbababebabbabbd	2699227
cbabbabbbabafbbabbabbd	2699227
cbabbabbbabebbbabbabbd	2699227
cbabbabbbafbbbbabbabbd	2699227
cbabbabbbebbbbbabbabbd	2699227
cbabbabbfbbbbbbabbabbd	2699227
cbabbabgabbbbbbabbabbd	2699227
cbabbagbabbbbbbabbabbd	2699227
cbabbfababbbbbbabbabbd	2699227
cbabgaababbbbbbabbabbd	2699227
cbagbaababbbbbbabbabbd	2699227
cbfabaababbbbbbabbabbd	2699227
cgaabaababbbbbbabbabbd	2699227
cabaabaababbbbbbabbabbd	2699227
cabaabaababbbbbbabbagbd	4048841
cabaabaababbbbbbabbfabd	4048841
cabaabaababbbbbbabgaabd	4048841
cabaabaababbbbbbagbaabd	4048841
cabaabaababbbbbbfabaabd	4048841
cabaabaababbbbbgaabaabd	4048841
cabaabaababbbbgbaabaabd	4048841
cabaabaababbbgbbaabaabd	4048841
cabaabaababbgbbbaabaabd	4048841
cabaabaababgbbbbaabaabd	4048841
cabaabaabagbbbbbaabaabd	4048841
cabaabaabfabbbbbaabaabd	4048841
cabaabaagaabbbbbaabaabd	4048841
cabaabafaaabbbbbaabaabd	4048841
cabaabebaaabbbbbaabaabd	4048841
cabaafbbaaabbbbbaabaabd	4048841
cabaebbbaaabbbbbaabaabd	4048841
cabeabbbaaabbbbbaabaabd	4048841
cafbabbbaaabbbbbaabaabd	4048841
cebbabbbaaabbbbbaabaabd	4048841
cbbbabbbaaabbbbbaabaabd	4048841
cbbbabbbaaabbbbbaabebd	3036631
cbbbabbbaaabbbbbaafbbd	3036631
cbbbabbbaaabbbbbaebbbd	3036631
cbbbabbbaaabbbbbeabbbd	3036631
cbbbabbbaaabbbbfbabbbd	3036631
cbbbabbbaaabbbgababbbd	3036631
cbbbabbbaaabbgbababbbd	3036631
