"Input number 31911 with intial rewrite term cbbbbaababaabbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 735  Number of array doubles: 0"
Term	Number
caaaaaabbbd	519
caaaaaagbbd	779
caaaaafabbd	779
caaaaebabbd	779
caaaeababbd	779
caaeaababbd	779
caeaaababbd	779
ceaaaababbd	779
cbaaaababbd	779
cbaaaabfabd	1169
cbaaaagaabd	1169
cbaaafaaabd	1169
cbaaebaaabd	1169
cbaeabaaabd	1169
cbeaabaaabd	1169
cfbaabaaabd	1169
caabaabaaabd	1169
caabaabaebd	877
caabaabeabd	877
caabaafbabd	877
caabaebbabd	877
caabeabbabd	877
caafbabbabd	877
caebbabbabd	877
ceabbabbabd	877
cbabbabbabd	877
cbabbabbd	219
cbabbfabd	329
cbabgaabd	329
cbagbaabd	329
cbfabaabd	329
cgaabaabd	329
cabaabaabd	329
cabaabebd	247
cabaafbbd	247
cabaebbbd	247
cabeabbbd	247
cafbabbbd	247
cebbabbbd	247
cbbbabbbd	247
cbbbagbbd	371
cbbbfabbd	371
cbbgaabbd	371
cbgbaabbd	371
cgbbaabbd	371
cabbbaabbd	371
cabbbafabd	557
cabbbebabd	557
cabbfbbabd	557
cabgabbabd	557
cagbabbabd	557
cfababbabd	557
caaababbabd	557
caaababbd	139
caaabfabd	209
caaagaabd	209
caafaaabd	209
caebaaabd	209
ceabaaabd	209
cbabaaabd	209
cbabaebd	157
cbabeabd	157
cbafbabd	157
cbebbabd	157
cfbbbabd	157
caabbbabd	157
caabbbd	39
caagbbd	59
cafabbd	59
cebabbd	59
cbbabbd	59
cbbfabd	89
cbgaabd	89
cgbaabd	89
cabbaabd	89
cabbebd	67
cabfbbd	67
cagabbd	67
cfaabbd	67
caaaabbd	67
caaafabd	101
caaebabd	101
caeababd	101
ceaababd	101
cbaababd	101
cbaabd	25
cbebd	19
cfbbd	19
caabbd	19
cafabd	29
