"Input number 6121 with intial rewrite term cabbbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 766  Number of array doubles: 0"
Term	Number
cbaaabbbafbbabd	19133
cbaaabbbebbbabd	19133
cbaaabbfbbbbabd	19133
cbaaabgabbbbabd	19133
cbaaagbabbbbabd	19133
cbaafababbbbabd	19133
cbaebababbbbabd	19133
cbeabababbbbabd	19133
cfbabababbbbabd	19133
caababababbbbabd	19133
caababababbbbd	4783
caababababgbbd	7175
caabababagbbbd	7175
caabababfabbbd	7175
caababagaabbbd	7175
caababfaaabbbd	7175
caabagaaaabbbd	7175
caabfaaaaabbbd	7175
caagaaaaaabbbd	7175
cafaaaaaaabbbd	7175
cebaaaaaaabbbd	7175
cbbaaaaaaabbbd	7175
cbbaaaaaaagbbd	10763
cbbaaaaaafabbd	10763
cbbaaaaaebabbd	10763
cbbaaaaeababbd	10763
cbbaaaeaababbd	10763
cbbaaeaaababbd	10763
cbbaeaaaababbd	10763
cbbeaaaaababbd	10763
cbfbaaaaababbd	10763
cgabaaaaababbd	10763
cababaaaaababbd	10763
cababaaaaabfabd	16145
cababaaaaagaabd	16145
cababaaaafaaabd	16145
cababaaaebaaabd	16145
cababaaeabaaabd	16145
cababaeaabaaabd	16145
cababeaaabaaabd	16145
cabafbaaabaaabd	16145
cabebbaaabaaabd	16145
cafbbbaaabaaabd	16145
cebbbbaaabaaabd	16145
cbbbbbaaabaaabd	16145
cbbbbbaaabaebd	12109
cbbbbbaaabeabd	12109
cbbbbbaaafbabd	12109
cbbbbbaaebbabd	12109
cbbbbbaeabbabd	12109
cbbbbbeaabbabd	12109
cbbbbfbaabbabd	12109
cbbbgabaabbabd	12109
cbbgbabaabbabd	12109
cbgbbabaabbabd	12109
cgbbbabaabbabd	12109
cabbbbabaabbabd	12109
cabbbbabaabbd	3027
cabbbbabafabd	4541
cabbbbabebabd	4541
cabbbbafbbabd	4541
cabbbbebbbabd	4541
cabbbfbbbbabd	4541
cabbgabbbbabd	4541
cabgbabbbbabd	4541
cagbbabbbbabd	4541
cfabbabbbbabd	4541
caaabbabbbbabd	4541
caaabbabbbbd	1135
caaabbabgbbd	1703
caaabbagbbbd	1703
caaabbfabbbd	1703
caaabgaabbbd	1703
caaagbaabbbd	1703
caafabaabbbd	1703
caebabaabbbd	1703
ceababaabbbd	1703
cbababaabbbd	1703
cbababaagbbd	2555
cbababafabbd	2555
cbababebabbd	2555
cbabafbbabbd	2555
