"Input number 41331823 with intial rewrite term caabbbabbabababbaaabbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 705  Number of array doubles: 0"
Term	Number
cfaaaabbbaabd	4153
caaaaaabbbaabd	4153
caaaaaabbbebd	3115
caaaaaabbfbbd	3115
caaaaaabgabbd	3115
caaaaaagbabbd	3115
caaaaafababbd	3115
caaaaebababbd	3115
caaaeabababbd	3115
caaeaabababbd	3115
caeaaabababbd	3115
ceaaaabababbd	3115
cbaaaabababbd	3115
cbaaaababfabd	4673
cbaaaabagaabd	4673
cbaaaabfaaabd	4673
cbaaaagaaaabd	4673
cbaaafaaaaabd	4673
cbaaebaaaaabd	4673
cbaeabaaaaabd	4673
cbeaabaaaaabd	4673
cfbaabaaaaabd	4673
caabaabaaaaabd	4673
caabaabaaaebd	3505
caabaabaaeabd	3505
caabaabaeaabd	3505
caabaabeaaabd	3505
caabaafbaaabd	3505
caabaebbaaabd	3505
caabeabbaaabd	3505
caafbabbaaabd	3505
caebbabbaaabd	3505
ceabbabbaaabd	3505
cbabbabbaaabd	3505
cbabbabbaebd	2629
cbabbabbeabd	2629
cbabbabfbabd	2629
cbabbagababd	2629
cbabbfaababd	2629
cbabgaaababd	2629
cbagbaaababd	2629
cbfabaaababd	2629
cgaabaaababd	2629
cabaabaaababd	2629
cabaabaaabd	657
cabaabaebd	493
cabaabeabd	493
cabaafbabd	493
cabaebbabd	493
cabeabbabd	493
cafbabbabd	493
cebbabbabd	493
cbbbabbabd	493
cbbbabbd	123
cbbbfabd	185
cbbgaabd	185
cbgbaabd	185
cgbbaabd	185
cabbbaabd	185
cabbbebd	139
cabbfbbd	139
cabgabbd	139
cagbabbd	139
cfababbd	139
caaababbd	139
caaabfabd	209
caaagaabd	209
caafaaabd	209
caebaaabd	209
ceabaaabd	209
cbabaaabd	209
cbabaebd	157
cbabeabd	157
cbafbabd	157
cbebbabd	157
cfbbbabd	157
caabbbabd	157
caabbbd	39
caagbbd	59
