"Input number 60340335 with intial rewrite term cbbaabbaaababbbaaaabbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1368  Number of array doubles: 0"
Term	Number
cabaabbaaaabbabababababaabgbbd	522518519
cabaabbaaaabbabababababaagbbbd	522518519
cabaabbaaaabbabababababafabbbd	522518519
cabaabbaaaabbabababababebabbbd	522518519
cabaabbaaaabbababababafbbabbbd	522518519
cabaabbaaaabbababababebbbabbbd	522518519
cabaabbaaaabbabababafbbbbabbbd	522518519
cabaabbaaaabbabababebbbbbabbbd	522518519
cabaabbaaaabbababafbbbbbbabbbd	522518519
cabaabbaaaabbababebbbbbbbabbbd	522518519
cabaabbaaaabbabafbbbbbbbbabbbd	522518519
cabaabbaaaabbabebbbbbbbbbabbbd	522518519
cabaabbaaaabbafbbbbbbbbbbabbbd	522518519
cabaabbaaaabbebbbbbbbbbbbabbbd	522518519
cabaabbaaaabfbbbbbbbbbbbbabbbd	522518519
cabaabbaaaagabbbbbbbbbbbbabbbd	522518519
cabaabbaaafaabbbbbbbbbbbbabbbd	522518519
cabaabbaaebaabbbbbbbbbbbbabbbd	522518519
cabaabbaeabaabbbbbbbbbbbbabbbd	522518519
cabaabbeaabaabbbbbbbbbbbbabbbd	522518519
cabaabfbaabaabbbbbbbbbbbbabbbd	522518519
cabaagabaabaabbbbbbbbbbbbabbbd	522518519
cabafaabaabaabbbbbbbbbbbbabbbd	522518519
cabebaabaabaabbbbbbbbbbbbabbbd	522518519
cafbbaabaabaabbbbbbbbbbbbabbbd	522518519
cebbbaabaabaabbbbbbbbbbbbabbbd	522518519
cbbbbaabaabaabbbbbbbbbbbbabbbd	522518519
cbbbbaabaabaabbbbbbbbbbbbagbbd	783777779
cbbbbaabaabaabbbbbbbbbbbbfabbd	783777779
cbbbbaabaabaabbbbbbbbbbbgaabbd	783777779
cbbbbaabaabaabbbbbbbbbbgbaabbd	783777779
cbbbbaabaabaabbbbbbbbbgbbaabbd	783777779
cbbbbaabaabaabbbbbbbbgbbbaabbd	783777779
cbbbbaabaabaabbbbbbbgbbbbaabbd	783777779
cbbbbaabaabaabbbbbbgbbbbbaabbd	783777779
cbbbbaabaabaabbbbbgbbbbbbaabbd	783777779
cbbbbaabaabaabbbbgbbbbbbbaabbd	783777779
cbbbbaabaabaabbbgbbbbbbbbaabbd	783777779
cbbbbaabaabaabbgbbbbbbbbbaabbd	783777779
cbbbbaabaabaabgbbbbbbbbbbaabbd	783777779
