"Input number 959414494 with intial rewrite term cbbaabaababbbbbaaaaaaabbabbbbad
Generated final number 471412148906647493 with final rewrite term cbabaaabababbaabababbabbabaaaaabbbaabbaaabaababbbbbbbaaababd
Number of steps: 3207  Number of array doubles: 0"
Term	Number
cbaabaafbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
cbaabaebbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
cbaabeabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
cbaafbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
cbaebbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
cbeabbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
cfbabbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
caababbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbbd	2589981671423
caababbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbbgd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbbbbbbbgbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbbbbbbgbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbbbbbgbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbbbbgbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbbbgbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbbgbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbbgbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbbgbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbbgbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbbgbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbbgbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbbgbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbbgbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbbgbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbbgbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbbgbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabbgbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbabgbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbagbbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbbfabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabbgaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbabgbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbagbbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabbfabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaabgaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaaagbaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaafabaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaaebabaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaaeababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbaeaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabbeaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbabfbaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbagabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababbfaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caababgaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caabagbaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caabfabaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
caagaabaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
cafaaabaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
cebaaabaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbbbbbbbd	3884972507135
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbbbbbbgd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbbbbbgbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbbbbgbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbbbgbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbbgbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbbbgbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbbgbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbbgbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbbgbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbbgbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbbgbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbbgbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbbgbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbbgbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbbgbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbbgbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabbgbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaabgbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbaagbbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbafabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabbebabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaabfbbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababaagabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababafaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaababebaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaabafbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaabebbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaafbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaaebbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabaeabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaabeaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaafbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaaebbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabaeabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaabeaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaafbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaaebbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbaeabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbbeaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cbfbaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cgabaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbbd	5827458760703
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbbgd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbbgbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbbbbgbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbbbgbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbbgbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbbbgbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbbgbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbbgbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbbgbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbbgbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbbgbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbbgbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbbgbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbbgbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbbgbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabbgbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbabgbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbagbbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabbfabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaabgaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbaagbaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbafabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbbebabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbbfbbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbbgabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabbgbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaabgbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbaagbbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbafabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabbebabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaabfbbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbaagabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbafaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabbebaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaabfbbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababaagabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababafaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cababebaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cabafbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cabebbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cafbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cebbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbbbd	8741188141055
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbbgd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbbbgbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbbgbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbbbgbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbbgbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbbgbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbbgbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbbgbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbbgbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbbgbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbbgbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbbgbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbbgbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbbgbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabbgbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaabgbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabaagbbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabafabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbabebabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbafbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabbebbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbabfbbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbagabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbbfaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabbgaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbabgbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbagbbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabbfabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaabgaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbaagbaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbafabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabbebabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaabfbbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbaagabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbafaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbbebaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbbfbbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbbgabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbbgbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbbgbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cbgbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cgbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbbd	13111782211583
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbbgd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbbgbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbbgbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbbgbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbbgbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbbgbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbbgbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbbgbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbbgbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbbgbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbbgbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbbgbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbbgbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabbgbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbabgbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbagbbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbbfabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbbgaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabbgbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaabgbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaaagbbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaafabbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbaebabbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabbeababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaabfbababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabaagabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabafaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbabebaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbafbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabbebbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaabfbbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbaagabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbafaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabbebaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbabfbbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbagabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbbfaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbbgaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbbgbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabbgbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cabgbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cagbbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
cfabbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbbd	19667673317375
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbbgd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbbgbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbbbbgbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbbbgbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbbgbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbbgbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbbgbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbbgbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbbgbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbbgbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbbgbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbbgbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabbgbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaabgbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbaagbbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbafabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbbebabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababbfbbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabababgabbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaababagbabbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaababfababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabagaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaabfaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbaagaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbafaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbbebaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbbfbbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabbgabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaabgbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbaagbbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbafabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabbebabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaabfbbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaaagabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaafaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbaebaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbbeabaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbbfbabaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabbgababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaabgbababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caaagbbababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caafabbababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
caebabbababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
ceababbababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
cbababbababaabbabbabbaaaaababbabbbbbbbbbbbbbbd	29501509976063
cbababbababaabbabbabbaaaaababbabbbbbbbbbbbbbgd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbbbbbbbgbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbbbbbbgbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbbbbbgbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbbbbgbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbbbgbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbbgbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbbgbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbbgbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbbgbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbbgbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabbgbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbabgbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbagbbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababbfabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaababgaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaabagbaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaabfabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaaagaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaafaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaaebaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaaeabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbaeaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabbeaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbabfbaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbagabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabbfaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbabgaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbagbaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabbfabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaabgaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababaagbaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababafabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbababebabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbabafbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbabebbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbafbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababbebbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbababfbbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbabagabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbabfaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbagaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cbfaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cgaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbbd	44252264964095
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbbgd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbbgbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbbgbbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbbgbbbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbbgbbbbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbbgbbbbbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbbgbbbbbbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbbgbbbbbbbd	66378397446143
cabaaaaabbbbbbabaabaaabaaabaaabaabbbbgbbbbbbbbd	66378397446143
